HP:0000001	{'id': 'HP:0000001', 'label': 'All'}
HP:0012866	{'id': 'HP:0012866', 'label': 'Abnormal sperm neck morphology'}
HP:0012867	{'id': 'HP:0012867', 'label': 'Abnormal sperm mid-piece morphology'}
HP:0012868	{'id': 'HP:0012868', 'label': 'Abnormal sperm tail morphology'}
HP:0033524	{'id': 'HP:0033524', 'label': 'Abnormal sperm axoneme morphology'}
HP:0012869	{'id': 'HP:0012869', 'label': 'Acephalic spermatozoa'}
HP:0025437	{'id': 'HP:0025437', 'label': 'Macrocephalic sperm head'}
HP:0031136	{'id': 'HP:0031136', 'label': 'Decreased acrosin in sperm head'}
HP:0032561	{'id': 'HP:0032561', 'label': 'Microcephalic sperm head'}
HP:0032562	{'id': 'HP:0032562', 'label': 'Tapered sperm head'}
HP:0032558	{'id': 'HP:0032558', 'label': 'Absent sperm flagella'}
HP:0032559	{'id': 'HP:0032559', 'label': 'Short sperm flagella'}
HP:0032560	{'id': 'HP:0032560', 'label': 'Coiled sperm flagella'}
HP:0033393	{'id': 'HP:0033393', 'label': 'Irregularly shaped sperm tail'}
HP:0033523	{'id': 'HP:0033523', 'label': 'Abnormal sperm principal piece morphology'}
HP:0012873	{'id': 'HP:0012873', 'label': 'Absent vas deferens'}
HP:0030997	{'id': 'HP:0030997', 'label': 'Atretic vas deferens'}
HP:0012875	{'id': 'HP:0012875', 'label': 'Abnormal ejaculation'}
HP:0040307	{'id': 'HP:0040307', 'label': 'Male sexual dysfunction'}
HP:0012876	{'id': 'HP:0012876', 'label': 'Premature ejaculation'}
HP:0012877	{'id': 'HP:0012877', 'label': 'Retrograde ejaculation'}
HP:0012878	{'id': 'HP:0012878', 'label': 'Retarded ejaculation'}
HP:0012879	{'id': 'HP:0012879', 'label': 'Anejaculation'}
HP:0012882	{'id': 'HP:0012882', 'label': 'Hyperplastic labia majora'}
HP:0025486	{'id': 'HP:0025486', 'label': 'Fused labia majora'}
HP:0030913	{'id': 'HP:0030913', 'label': 'Exaggerated rugosity of the labia majora'}
HP:0033588	{'id': 'HP:0033588', 'label': 'Labial adhesion'}
HP:0012889	{'id': 'HP:0012889', 'label': 'Cervical endometriosis'}
HP:0030008	{'id': 'HP:0030008', 'label': 'Cervical agenesis'}
HP:0030009	{'id': 'HP:0030009', 'label': 'Cervical insufficiency'}
HP:0030158	{'id': 'HP:0030158', 'label': 'Cervical ectropion'}
HP:0030159	{'id': 'HP:0030159', 'label': 'Cervical polyp'}
HP:0030160	{'id': 'HP:0030160', 'label': 'Cervicitis'}
HP:0032131	{'id': 'HP:0032131', 'label': 'Cervical dysplasia'}
HP:0032241	{'id': 'HP:0032241', 'label': 'Cervical neoplasm'}
HP:0012891	{'id': 'HP:0012891', 'label': 'High posterior hairline'}
HP:0012896	{'id': 'HP:0012896', 'label': 'Abnormal motor evoked potentials'}
HP:0012897	{'id': 'HP:0012897', 'label': 'Abnormal upper-limb motor evoked potentials'}
HP:0012898	{'id': 'HP:0012898', 'label': 'Abnormal lower-limb motor evoked potentials'}
HP:0020037	{'id': 'HP:0020037', 'label': 'Astasia'}
HP:0020038	{'id': 'HP:0020038', 'label': 'Vertebrobasilar dolichoectasia'}
HP:0020041	{'id': 'HP:0020041', 'label': 'Double elevator palsy'}
HP:0020042	{'id': 'HP:0020042', 'label': 'Double depressor palsy'}
HP:0020043	{'id': 'HP:0020043', 'label': 'Vertical incomitant strabismus'}
HP:0020044	{'id': 'HP:0020044', 'label': 'Horizontal incomitant strabismus'}
HP:0025312	{'id': 'HP:0025312', 'label': 'Esophoria'}
HP:0031764	{'id': 'HP:0031764', 'label': 'Fully accomodative esotropia'}
HP:0031765	{'id': 'HP:0031765', 'label': 'Partially accomodative esotropia'}
HP:0031766	{'id': 'HP:0031766', 'label': 'Convergence excess esotropia'}
HP:0025313	{'id': 'HP:0025313', 'label': 'Exophoria'}
HP:0020050	{'id': 'HP:0020050', 'label': 'Anti-granulocyte-macrophage colony stimulating factor antibody positivity'}
HP:0020059	{'id': 'HP:0020059', 'label': 'Increased red blood cell count'}
HP:0020060	{'id': 'HP:0020060', 'label': 'Decreased red blood cell count'}
HP:0020062	{'id': 'HP:0020062', 'label': 'Decreased hemoglobin concentration'}
HP:0020063	{'id': 'HP:0020063', 'label': 'Increased hemoglobin concentration'}
HP:0031891	{'id': 'HP:0031891', 'label': 'Decreased eosinophil count'}
HP:0020071	{'id': 'HP:0020071', 'label': 'Viremia'}
HP:0032248	{'id': 'HP:0032248', 'label': 'Persistent viremia'}
HP:0020072	{'id': 'HP:0020072', 'label': 'Persistent EBV viremia'}
HP:0020075	{'id': 'HP:0020075', 'label': 'Leucine crystalluria'}
HP:0020144	{'id': 'HP:0020144', 'label': 'Calcium phosphate crystalluria'}
HP:0020145	{'id': 'HP:0020145', 'label': 'Calcium oxalate crystalluria'}
HP:0020146	{'id': 'HP:0020146', 'label': 'Calcium carbonate crystalluria'}
HP:0020176	{'id': 'HP:0020176', 'label': 'Cholesterol crystalluria'}
HP:0032961	{'id': 'HP:0032961', 'label': 'Magnesium ammonium phosphate crystalluria'}
HP:0032964	{'id': 'HP:0032964', 'label': 'Uric acid crystalluria'}
HP:0033067	{'id': 'HP:0033067', 'label': 'Cystine crystalluria'}
HP:0033068	{'id': 'HP:0033068', 'label': 'Medication crystalluria'}
HP:0020077	{'id': 'HP:0020077', 'label': 'Carnitinuria'}
HP:0020078	{'id': 'HP:0020078', 'label': 'Alaninuria'}
HP:0020079	{'id': 'HP:0020079', 'label': 'Beta-alaninuria'}
HP:0020081	{'id': 'HP:0020081', 'label': 'Pappenheimer bodies'}
HP:0020082	{'id': 'HP:0020082', 'label': 'Heinz bodies'}
HP:0032550	{'id': 'HP:0032550', 'label': 'Howell-Jolly bodies'}
HP:0020083	{'id': 'HP:0020083', 'label': 'Furuncle'}
HP:0020084	{'id': 'HP:0020084', 'label': 'Carbuncle'}
HP:0020085	{'id': 'HP:0020085', 'label': 'Infection following live vaccination'}
HP:0020086	{'id': 'HP:0020086', 'label': 'BCGitis'}
HP:0020087	{'id': 'HP:0020087', 'label': 'BCGosis'}
HP:0020088	{'id': 'HP:0020088', 'label': 'Post-vaccination measles'}
HP:0020089	{'id': 'HP:0020089', 'label': 'Post-vaccination rubella'}
HP:0020090	{'id': 'HP:0020090', 'label': 'Post-vaccination polio'}
HP:0020091	{'id': 'HP:0020091', 'label': 'Post-vaccination rotavirus infection'}
HP:0020093	{'id': 'HP:0020093', 'label': 'Recurrent deep organ abscess formation'}
HP:0020095	{'id': 'HP:0020095', 'label': 'Prolonged need of intravenous antibiotic therapy'}
HP:0020097	{'id': 'HP:0020097', 'label': 'Infection due to encapsulated bacteria'}
HP:0020099	{'id': 'HP:0020099', 'label': 'Severe norovirus infection'}
HP:0020100	{'id': 'HP:0020100', 'label': 'Unusual fungal infection'}
HP:0020101	{'id': 'HP:0020101', 'label': 'Invasive fungal infection'}
HP:0032255	{'id': 'HP:0032255', 'label': 'Opportunistic fungal infection'}
HP:0020103	{'id': 'HP:0020103', 'label': 'Invasive pulmonary aspergillosis'}
HP:0020102	{'id': 'HP:0020102', 'label': 'Pneumocystis jirovecii pneumonia'}
HP:0020104	{'id': 'HP:0020104', 'label': 'Unusual protozoan infection'}
HP:0020105	{'id': 'HP:0020105', 'label': 'Severe toxoplasmosis'}
HP:0020106	{'id': 'HP:0020106', 'label': 'Severe giardiasis'}
HP:0031699	{'id': 'HP:0031699', 'label': 'Disseminated cryptosporidium infection'}
HP:0020107	{'id': 'HP:0020107', 'label': 'Unusual helminthic infection'}
HP:0020108	{'id': 'HP:0020108', 'label': 'Unusual parasitic infection'}
HP:0031700	{'id': 'HP:0031700', 'label': 'Invasive parasitic infection'}
HP:0041153	{'id': 'HP:0041153', 'label': 'Fractured ankle'}
HP:0041235	{'id': 'HP:0041235', 'label': 'Fractured hindlimb bone'}
HP:0041245	{'id': 'HP:0041245', 'label': 'Fractured shoulder bone'}
HP:0020111	{'id': 'HP:0020111', 'label': 'Abnormal CD4+CD25+ regulatory T cell proportion'}
HP:0020112	{'id': 'HP:0020112', 'label': 'Increased proportion of CD4+CD25+ regulatory T cells'}
HP:0020113	{'id': 'HP:0020113', 'label': 'Decreased proportion of CD4+CD25+ regulatory T cells'}
HP:0020114	{'id': 'HP:0020114', 'label': 'Persistent human papillomavirus infection'}
HP:0020117	{'id': 'HP:0020117', 'label': 'Hypoplastic dermoepidermal hemidesmosomes'}
HP:0020118	{'id': 'HP:0020118', 'label': 'Radial artery aplasia'}
HP:0020120	{'id': 'HP:0020120', 'label': 'Retinal nerve fiber edema'}
HP:0020121	{'id': 'HP:0020121', 'label': 'Conception by assisted reproductive technology'}
HP:0020128	{'id': 'HP:0020128', 'label': 'Aplasia of the olfactory tract'}
HP:0020129	{'id': 'HP:0020129', 'label': 'Abnormal urine protein level'}
HP:0020130	{'id': 'HP:0020130', 'label': 'Increased urinary neutrophil gelatinase-associated lipocalin'}
HP:0020150	{'id': 'HP:0020150', 'label': 'Elevated urinary uromodulin'}
HP:0025466	{'id': 'HP:0025466', 'label': 'Beta 2-microglobulinuria'}
HP:0030156	{'id': 'HP:0030156', 'label': 'Bence Jones Proteinuria'}
HP:0032377	{'id': 'HP:0032377', 'label': 'Increased urinary orosomucoid'}
HP:0020132	{'id': 'HP:0020132', 'label': 'Thickening of the tubular basement membrane'}
HP:0032594	{'id': 'HP:0032594', 'label': 'Renal tubular basement membrane denudation'}
HP:0020133	{'id': 'HP:0020133', 'label': 'Podocyte hypertrophy'}
HP:0033239	{'id': 'HP:0033239', 'label': 'Visceral epithelial cell capping'}
HP:0020135	{'id': 'HP:0020135', 'label': 'Myofibromatosis'}
HP:0020138	{'id': 'HP:0020138', 'label': 'History of recent animal bite'}
HP:0020139	{'id': 'HP:0020139', 'label': 'History of recent insect bite'}
HP:0020140	{'id': 'HP:0020140', 'label': 'History of recent tick bite'}
HP:0020141	{'id': 'HP:0020141', 'label': 'Blood pressure substantially higher in legs than arms'}
HP:0020142	{'id': 'HP:0020142', 'label': 'Blood pressure substantially higher in arms than legs'}
HP:0020147	{'id': 'HP:0020147', 'label': '2-Methylbutyryl glycinuria'}
HP:0020153	{'id': 'HP:0020153', 'label': 'Positive blood 1,3 beta glucan test'}
HP:0020155	{'id': 'HP:0020155', 'label': 'Abnormal oocyte morphology'}
HP:0020156	{'id': 'HP:0020156', 'label': 'Abnormal zona pellucida morphology'}
HP:0020157	{'id': 'HP:0020157', 'label': 'Thin zona pellucida'}
HP:0020159	{'id': 'HP:0020159', 'label': 'Reduced response to gonadotropin-releasing hormone stimulation test'}
HP:0020161	{'id': 'HP:0020161', 'label': 'Branch retinal artery occlusion'}
HP:0020163	{'id': 'HP:0020163', 'label': 'Cilioretinal artery occlusion'}
HP:0020164	{'id': 'HP:0020164', 'label': 'Ophthalmic artery occlusion'}
HP:0020170	{'id': 'HP:0020170', 'label': 'Increased blood drug concentration'}
HP:0020171	{'id': 'HP:0020171', 'label': 'Decreased blood drug concentration'}
HP:0020172	{'id': 'HP:0020172', 'label': 'Adverse drug response'}
HP:0020173	{'id': 'HP:0020173', 'label': 'Reduced drug efficacy'}
HP:0020174	{'id': 'HP:0020174', 'label': 'Refractory drug response'}
HP:0020177	{'id': 'HP:0020177', 'label': 'Abnormal proportion of CD8-positive, alpha-beta TEMRA T cells'}
HP:0500265	{'id': 'HP:0500265', 'label': 'Increased proportion of CD8-positive, alpha-beta TEMRA T cells'}
HP:0500266	{'id': 'HP:0500266', 'label': 'Decreased proportion of CD8-positive, alpha-beta TEMRA T cells'}
HP:0020180	{'id': 'HP:0020180', 'label': 'Elevated haptoglobin level'}
HP:0020181	{'id': 'HP:0020181', 'label': 'Reduced haptoglobin level'}
HP:0020183	{'id': 'HP:0020183', 'label': 'Increased circulating A-type natriuretic peptide level'}
HP:0020184	{'id': 'HP:0020184', 'label': 'Decreased circulating A-type natriuretic peptide level'}
HP:0020186	{'id': 'HP:0020186', 'label': 'Multilobulated spleen'}
HP:0020189	{'id': 'HP:0020189', 'label': 'Posterior predominant thick cortex pachygyria'}
HP:0020190	{'id': 'HP:0020190', 'label': 'Perisylvian predominant thick cortex pachygyria'}
HP:0020191	{'id': 'HP:0020191', 'label': 'Anterior predominant thick cortex pachygyria'}
HP:0020188	{'id': 'HP:0020188', 'label': 'Anterior predominant pachygyria with 5-10 mm cortical thickness'}
HP:0020194	{'id': 'HP:0020194', 'label': 'IgA heavy chain paraproteinemia'}
HP:0020195	{'id': 'HP:0020195', 'label': 'IgG heavy chain paraproteinemia'}
HP:0020196	{'id': 'HP:0020196', 'label': 'IgM heavy chain paraproteinemia'}
HP:0020199	{'id': 'HP:0020199', 'label': 'Decreased circulating 18-hydroxycortisone level'}
HP:0020200	{'id': 'HP:0020200', 'label': 'Increased circulating 18-hydroxycortisone level'}
HP:0020202	{'id': 'HP:0020202', 'label': 'Abnormal Z disc morphology'}
HP:0031237	{'id': 'HP:0031237', 'label': 'Internally nucleated skeletal muscle fibers'}
HP:0020203	{'id': 'HP:0020203', 'label': 'Z-band streaming'}
HP:0033008	{'id': 'HP:0033008', 'label': 'Increased Z-disc width'}
HP:0020204	{'id': 'HP:0020204', 'label': 'Tubulointerstitial bacterial infiltration'}
HP:0020205	{'id': 'HP:0020205', 'label': 'Tubulointerstitial fungal infiltration'}
HP:0020208	{'id': 'HP:0020208', 'label': 'Eating-induced seizure'}
HP:0020209	{'id': 'HP:0020209', 'label': 'Hot water-induced seizure'}
HP:0020210	{'id': 'HP:0020210', 'label': 'Praxis-induced seizure'}
HP:0020211	{'id': 'HP:0020211', 'label': 'Proprioceptive-induced seizure'}
HP:0020212	{'id': 'HP:0020212', 'label': 'Reading-induced seizure'}
HP:0020213	{'id': 'HP:0020213', 'label': 'Somatosensory-induced seizure'}
HP:0020214	{'id': 'HP:0020214', 'label': 'Startle-induced seizure'}
HP:0020215	{'id': 'HP:0020215', 'label': 'Thinking-induced seizure'}
HP:0020216	{'id': 'HP:0020216', 'label': 'Visually-induced seizure'}
HP:0032896	{'id': 'HP:0032896', 'label': 'Music-induced seizure'}
HP:0032855	{'id': 'HP:0032855', 'label': 'Photosensitive myoclonic-tonic-clonic seizure'}
HP:0020218	{'id': 'HP:0020218', 'label': 'Focal aware atonic seizure'}
HP:0032723	{'id': 'HP:0032723', 'label': 'Focal aware motor seizure with dystonia'}
HP:0032732	{'id': 'HP:0032732', 'label': 'Focal aware motor seizure with paresis/paralysis'}
HP:0032733	{'id': 'HP:0032733', 'label': 'Focal aware motor seizure with dysarthria/anarthria'}
HP:0032845	{'id': 'HP:0032845', 'label': 'Focal aware epileptic spasm'}
HP:0032856	{'id': 'HP:0032856', 'label': 'Focal aware bilateral motor seizure'}
HP:0032857	{'id': 'HP:0032857', 'label': 'Focal aware motor seizure with negative myoclonus'}
HP:0032910	{'id': 'HP:0032910', 'label': 'Focal aware automatism seizure'}
HP:0020221	{'id': 'HP:0020221', 'label': 'Clonic seizure'}
HP:0032792	{'id': 'HP:0032792', 'label': 'Tonic seizure'}
HP:0032794	{'id': 'HP:0032794', 'label': 'Myoclonic seizure'}
HP:0032728	{'id': 'HP:0032728', 'label': 'Focal impaired awareness atonic seizure'}
HP:0025005	{'id': 'HP:0025005', 'label': 'Thickening of glomerular capillary wall'}
HP:0025363	{'id': 'HP:0025363', 'label': 'Glomerular endocapillary hypercellularity'}
HP:0033267	{'id': 'HP:0033267', 'label': 'Abnormal glomerular capillary lumen morphology'}
HP:0033272	{'id': 'HP:0033272', 'label': 'Abnormal glomerular endothelial cell morphology'}
HP:0033277	{'id': 'HP:0033277', 'label': 'Glomerular fibrinoid necrosis'}
HP:0033322	{'id': 'HP:0033322', 'label': 'Glomerular capillary wall duplication without cellular interposition'}
HP:0033323	{'id': 'HP:0033323', 'label': 'Glomerular capillary wall duplication with cellular interposition'}
HP:0033353	{'id': 'HP:0033353', 'label': 'Abnormal blood vessel morphology'}
HP:0100766	{'id': 'HP:0100766', 'label': 'Abnormal lymphatic vessel morphology'}
HP:0025016	{'id': 'HP:0025016', 'label': 'Abnormal capillary morphology'}
HP:0025017	{'id': 'HP:0025017', 'label': 'Capillary fragility'}
HP:0025018	{'id': 'HP:0025018', 'label': 'Abnormal capillary physiology'}
HP:0030005	{'id': 'HP:0030005', 'label': 'Capillary leak'}
HP:0025019	{'id': 'HP:0025019', 'label': 'Arterial rupture'}
HP:0025022	{'id': 'HP:0025022', 'label': 'Decreased erythrocyte sedimentation rate'}
HP:0025025	{'id': 'HP:0025025', 'label': 'Rectovestibular fistula'}
HP:0025026	{'id': 'HP:0025026', 'label': 'H-type rectovestibular fistula'}
HP:0025027	{'id': 'HP:0025027', 'label': 'Osteoma cutis'}
HP:0025029	{'id': 'HP:0025029', 'label': 'Abnormality of enteric neuron morphology'}
HP:0025030	{'id': 'HP:0025030', 'label': 'Enteric neuronal degeneration'}
HP:0030938	{'id': 'HP:0030938', 'label': 'Enteric intraneuronal nuclear inclusion bodies'}
HP:0025032	{'id': 'HP:0025032', 'label': 'Abnormality of digestive system physiology'}
HP:0025033	{'id': 'HP:0025033', 'label': 'Abnormality of digestive system morphology'}
HP:0025155	{'id': 'HP:0025155', 'label': 'Abnormality of hepatobiliary system physiology'}
HP:0025156	{'id': 'HP:0025156', 'label': 'Dependency on intravenous nutrition'}
HP:0031685	{'id': 'HP:0031685', 'label': 'Abnormal stool composition'}
HP:0025043	{'id': 'HP:0025043', 'label': 'Enlarged mesenteric lymph node'}
HP:0025046	{'id': 'HP:0025046', 'label': 'Reduced brain lactate level by MRS'}
HP:0025048	{'id': 'HP:0025048', 'label': 'Reduced brain choline level by MRS'}
HP:0025050	{'id': 'HP:0025050', 'label': 'Elevated brain creatine level by MRS'}
HP:0025051	{'id': 'HP:0025051', 'label': 'Reduced brain creatine level by MRS'}
HP:0025053	{'id': 'HP:0025053', 'label': 'Elevated brain N-acetyl aspartate level by MRS'}
HP:0025057	{'id': 'HP:0025057', 'label': 'Abnormality of olfactory lobe morphology'}
HP:0025059	{'id': 'HP:0025059', 'label': 'Splenic abscess'}
HP:0025060	{'id': 'HP:0025060', 'label': 'Multifocal splenic abscess'}
HP:0025061	{'id': 'HP:0025061', 'label': 'Unifocal splenic abscess'}
HP:0025066	{'id': 'HP:0025066', 'label': 'Decreased mean corpuscular volume'}
HP:0031622	{'id': 'HP:0031622', 'label': 'Brown anomaly'}
HP:0025071	{'id': 'HP:0025071', 'label': 'U wave inversion'}
HP:0025072	{'id': 'HP:0025072', 'label': 'Prominent U wave'}
HP:0025073	{'id': 'HP:0025073', 'label': 'Exercise-induced U wave inversion'}
HP:0025076	{'id': 'HP:0025076', 'label': 'Abnormal QRS voltage'}
HP:0025075	{'id': 'HP:0025075', 'label': 'Increased QRS voltage'}
HP:0025077	{'id': 'HP:0025077', 'label': 'Decreased QRS voltage'}
HP:0025078	{'id': 'HP:0025078', 'label': 'Electrical alternans'}
HP:0025164	{'id': 'HP:0025164', 'label': 'Increased number of elastic fibers in the dermis'}
HP:0025165	{'id': 'HP:0025165', 'label': 'Clumping of elastic fibers in the dermis'}
HP:0025166	{'id': 'HP:0025166', 'label': 'Thickened elastic fibers in the dermis'}
HP:0025167	{'id': 'HP:0025167', 'label': 'Fragmented elastic fibers in the dermis'}
HP:0025086	{'id': 'HP:0025086', 'label': 'Bloody mucoid diarrhea'}
HP:0032216	{'id': 'HP:0032216', 'label': 'Lymphocytic infiltration of the colorectal mucosa'}
HP:0025122	{'id': 'HP:0025122', 'label': 'Sawtooth acanthosis'}
HP:0025094	{'id': 'HP:0025094', 'label': 'Disciform macular scar'}
HP:0025096	{'id': 'HP:0025096', 'label': 'Paroxysmal sneezing'}
HP:0025101	{'id': 'HP:0025101', 'label': 'Dysgenesis of the hippocampus'}
HP:0025517	{'id': 'HP:0025517', 'label': 'Hypoplastic hippocampus'}
HP:0033646	{'id': 'HP:0033646', 'label': 'Absent hippocampal commissure'}
HP:0100961	{'id': 'HP:0100961', 'label': 'Enlarged hippocampus'}
HP:0025103	{'id': 'HP:0025103', 'label': 'Umbilicated nodule'}
HP:0025105	{'id': 'HP:0025105', 'label': 'Nevus anemicus'}
HP:0025106	{'id': 'HP:0025106', 'label': 'Nevus roseus'}
HP:0025107	{'id': 'HP:0025107', 'label': 'Cutis marmorata telangiectatica congenita'}
HP:0025108	{'id': 'HP:0025108', 'label': 'Angioma serpentinum'}
HP:0025109	{'id': 'HP:0025109', 'label': 'Reduced red cell pyruvate kinase level'}
HP:0025110	{'id': 'HP:0025110', 'label': 'Placoid macular lesion'}
HP:0025113	{'id': 'HP:0025113', 'label': 'Misophonia'}
HP:0025118	{'id': 'HP:0025118', 'label': 'Lip discoloration'}
HP:0025119	{'id': 'HP:0025119', 'label': 'Violet lip discoloration'}
HP:0025126	{'id': 'HP:0025126', 'label': 'Oral hairy leukoplakia'}
HP:0025128	{'id': 'HP:0025128', 'label': 'Reduced intraabdominal adipose tissue'}
HP:0025133	{'id': 'HP:0025133', 'label': 'Abnormal serum estradiol'}
HP:0025135	{'id': 'HP:0025135', 'label': 'Abnormal serum estriol'}
HP:0025138	{'id': 'HP:0025138', 'label': 'Abnormal serum estrone'}
HP:0025134	{'id': 'HP:0025134', 'label': 'Increased serum estradiol'}
HP:0025136	{'id': 'HP:0025136', 'label': 'Increased serum estriol'}
HP:0025137	{'id': 'HP:0025137', 'label': 'Decreased serum estriol'}
HP:0025139	{'id': 'HP:0025139', 'label': 'Increased serum estrone'}
HP:0025140	{'id': 'HP:0025140', 'label': 'Decreased serum estrone'}
HP:0025143	{'id': 'HP:0025143', 'label': 'Chills'}
HP:0025144	{'id': 'HP:0025144', 'label': 'Shivering'}
HP:0025406	{'id': 'HP:0025406', 'label': 'Asthenia'}
HP:0030166	{'id': 'HP:0030166', 'label': 'Night sweats'}
HP:0031058	{'id': 'HP:0031058', 'label': 'Impairment of activities of daily living'}
HP:0031217	{'id': 'HP:0031217', 'label': 'Hot flashes'}
HP:0031352	{'id': 'HP:0031352', 'label': 'Chest tightness'}
